2024mys 0.066 182.239054444 13.0361766667
filter ATgr
60685.07692 19.976 0.278
60685.082348 -21.291 0.887
60685.089623 20.148 0.369
60700.533847 20.928 0.667
60700.538838 -19.811 0.207
60700.544279 20.459 0.508
60703.315829 20.977 0.75
60704.492212 19.636 0.31
60704.498214 20.935 0.88
60704.503299 21.091 0.852
60707.269343 -21.21 0.89
60707.307565 21.186 0.845
60708.498283 20.763 0.478
60708.514366 20.883 0.588
60710.503369 20.584 0.474
60711.296632 -20.863 0.693
60711.298894 20.127 0.3
filter ATri
60682.570275 -20.827 0.77
60682.572744 -20.802 0.703
60683.333332 19.88 0.339
60683.349851 -16.824 0.014
60684.514696 20.837 0.882
60684.524361 20.738 0.761
60684.530368 20.531 0.628
60684.550139 19.351 0.29
60687.311505 -19.27 0.559
60689.027998 19.43 0.525
60689.047094 19.31 0.456
60690.509476 19.998 0.71
60691.290915 -19.583 0.868
60695.324764 19.129 0.342
60695.341958 19.951 0.842
60696.488528 -19.046 0.45
60697.657869 20.736 0.929
60697.674404 -19.14 0.584
60698.522738 -20.57 0.482
60698.533577 21.385 0.935
60699.368409 -20.117 0.367
60699.376711 -19.935 0.408
60699.533283 20.461 0.519
60699.53658 20.648 0.54
60699.539802 20.75 0.617
60700.618173 21.048 0.738
60700.995759 -20.02 0.477
60701.028941 -20.103 0.56
60704.950298 -20.302 0.536
60704.950749 -20.07 0.388
60705.001005 20.134 0.463
60708.510009 -20.435 0.611
60709.072832 -21.192 0.964
60711.446497 20.138 0.386
60711.449236 21.034 0.867
60711.460004 20.34 0.411
