MJD,m,dm,uJy,duJy,F,err,chi/N,RA,Dec,x,y,maj,min,phi,apfit,mag5sig,Sky,Obs
60656.155335,18.301,0.144,174,25,o,0,1.5,57.57895,-47.78277,3586.99,10062.26,2.36,1.88,-66.5,-0.431,18.79,19.62,04a60656o0302o
60656.1585,18.257,0.14,181,25,o,0,1.57,57.57895,-47.78277,3606.7,10101.33,2.44,1.84,-69.5,-0.441,18.79,19.62,04a60656o0309o
60656.16487,18.612,0.199,130,26,o,0,1.1,57.57895,-47.78277,3550.21,10024.04,2.17,1.88,-59.1,-0.442,18.75,19.56,04a60656o0323o
60656.199368,18.525,0.152,141,22,o,0,1.45,57.57895,-47.78277,3533.68,10148.21,2.16,1.72,-69.2,-0.433,18.93,19.67,04a60656o0397o
60657.892383,18.775,0.214,112,24,o,0,1.16,57.57895,-47.78277,8378.79,4003.74,2.56,2.19,-56.4,-0.413,18.72,19.44,03a60658o0270o
60657.895576,18.776,0.241,112,27,o,0,0.99,57.57895,-47.78277,8398.41,4044.7,2.5,2.25,-62.5,-0.422,18.74,19.47,03a60658o0277o
60657.901503,18.746,0.194,115,22,o,0,0.97,57.57895,-47.78277,8343.71,3964.55,2.33,2.05,-55.0,-0.424,18.71,19.3,03a60658o0290o
60657.911953,18.372,0.17,163,28,o,0,0.9,57.57895,-47.78277,8324.05,4079.63,2.39,2.01,-57.4,-0.421,18.67,19.25,03a60658o0313o
60660.136778,18.677,0.177,123,22,o,0,0.88,57.57895,-47.78277,2546.89,3679.97,1.98,1.91,-55.7,-0.435,18.7,19.23,04a60660o0243o
60660.139953,18.351,0.149,166,25,o,0,0.87,57.57895,-47.78277,2566.93,3718.71,1.96,1.84,-49.6,-0.429,18.71,19.19,04a60660o0250o
60660.147221,18.082,0.14,212,30,o,0,0.73,57.57895,-47.78277,2509.22,3642.98,2.06,1.9,-37.1,-0.426,18.62,19.14,04a60660o0266o
60660.158182,18.332,0.14,169,24,o,0,1.25,57.57895,-47.78277,2488.48,3760.0,1.93,1.83,-71.3,-0.445,18.7,19.22,04a60660o0290o
60661.904572,18.885,0.189,101,19,o,0,1.02,57.57895,-47.78277,1491.86,8171.17,2.57,2.33,-59.7,-0.388,19.0,19.92,03a60662o0289o
60661.907741,18.436,0.112,153,17,o,0,1.38,57.57895,-47.78277,1508.91,8210.15,2.5,2.27,-55.4,-0.394,19.0,19.89,03a60662o0296o
60661.913653,18.492,0.131,146,19,o,0,1.27,57.57895,-47.78277,1456.15,8133.92,2.47,2.21,-61.1,-0.397,19.01,19.86,03a60662o0309o
60661.924219,18.758,0.181,114,21,o,0,1.37,57.57895,-47.78277,1436.92,8249.56,2.74,2.39,-53.3,-0.385,18.92,19.88,03a60662o0332o
60664.150877,18.809,0.103,109,11,o,0,2.68,57.57895,-47.78277,2749.93,2127.08,2.03,1.87,52.6,-0.436,19.31,20.65,04a60664o0266o
60664.15413,18.613,0.11,130,14,o,0,1.43,57.57895,-47.78277,2769.81,2165.81,1.98,1.88,50.6,-0.435,19.3,20.58,04a60664o0273o
60664.160598,18.735,0.124,116,14,o,0,1.28,57.57895,-47.78277,2709.82,2089.69,2.13,1.98,44.0,-0.43,19.25,20.56,04a60664o0287o
60664.174418,18.386,0.093,161,15,o,0,1.44,57.57895,-47.78277,2690.68,2207.03,1.93,1.82,49.5,-0.443,19.21,20.36,04a60664o0317o
60665.880149,19.043,0.107,88,9,c,0,1.73,57.57895,-47.78277,7080.59,8477.09,2.66,2.38,-64.1,-0.391,19.65,21.81,03a60666o0232c
60665.88338,18.835,0.097,106,10,c,0,1.67,57.57895,-47.78277,7098.12,8516.73,2.77,2.5,-62.7,-0.388,19.62,21.86,03a60666o0239c
60665.889751,19.253,0.119,72,9,c,0,1.65,57.57895,-47.78277,7043.38,8436.17,2.73,2.45,-63.4,-0.39,19.63,21.85,03a60666o0253c
60665.899872,18.977,0.108,93,10,c,0,1.38,57.57895,-47.78277,7026.24,8551.97,2.88,2.61,-62.2,-0.389,19.57,21.85,03a60666o0275c
60668.130658,18.906,0.155,99,15,o,0,1.54,57.57895,-47.78277,8772.11,1879.38,2.14,1.92,-89.9,-0.488,19.43,20.99,04a60668o0218o
60668.133411,18.472,0.105,148,16,o,0,2.17,57.57895,-47.78277,8790.33,1919.13,2.25,1.94,-28.7,-0.462,19.52,21.08,04a60668o0224o
60668.138543,18.277,0.087,178,15,o,0,0.95,57.57895,-47.78277,8731.71,1839.45,2.26,2.01,-27.8,-0.451,19.48,21.01,04a60668o0235o
60668.150096,18.496,0.109,145,16,o,0,2.01,57.57895,-47.78277,8709.56,1956.23,2.3,2.01,-27.3,-0.432,19.52,21.02,04a60668o0260o
60669.885637,19.3,0.131,69,9,c,0,1.55,57.57895,-47.78277,1773.67,6139.05,2.29,2.13,-55.5,-0.417,19.78,21.86,03a60670o0239c
60669.888837,19.18,0.113,77,9,c,0,1.31,57.57895,-47.78277,1792.96,6176.91,2.36,2.18,-57.2,-0.415,19.79,21.87,03a60670o0246c
60669.894349,19.365,0.142,65,9,c,0,1.44,57.57895,-47.78277,1737.82,6099.84,2.38,2.16,-62.8,-0.415,19.76,21.88,03a60670o0258c
60669.904291,19.805,0.201,43,9,c,0,1.35,57.57895,-47.78277,1719.64,6216.63,2.33,2.13,-58.4,-0.421,19.78,21.88,03a60670o0279c
60672.1192,18.688,0.126,122,15,o,0,2.05,57.57895,-47.78277,9468.98,6369.23,2.34,1.89,-5.2,-0.449,19.48,21.11,04a60672o0188o
